repository,commit_sha,author,timestamp,message,filename,additions,deletions,changes,patch
vercel/next.js,f69066fb20b29e591b40ff20e41181391bda1477,nextjs-bot,2025-10-07T16:08:28Z,v15.6.0-canary.50,packages/next-polyfill-module/package.json,1,1,2,"@@ -1,6 +1,6 @@
 {
   ""name"": ""@next/polyfill-module"",
-  ""version"": ""15.6.0-canary.49"",
+  ""version"": ""15.6.0-canary.50"",
   ""description"": ""A standard library polyfill for ES Modules supporting browsers (Edge 16+, Firefox 60+, Chrome 61+, Safari 10.1+)"",
   ""main"": ""dist/polyfill-module.js"",
   ""license"": ""MIT"","
vercel/next.js,f69066fb20b29e591b40ff20e41181391bda1477,nextjs-bot,2025-10-07T16:08:28Z,v15.6.0-canary.50,packages/next-polyfill-nomodule/package.json,1,1,2,"@@ -1,6 +1,6 @@
 {
   ""name"": ""@next/polyfill-nomodule"",
-  ""version"": ""15.6.0-canary.49"",
+  ""version"": ""15.6.0-canary.50"",
   ""description"": ""A polyfill for non-dead, nomodule browsers."",
   ""main"": ""dist/polyfill-nomodule.js"",
   ""license"": ""MIT"","
vercel/next.js,f69066fb20b29e591b40ff20e41181391bda1477,nextjs-bot,2025-10-07T16:08:28Z,v15.6.0-canary.50,packages/next-rspack/package.json,1,1,2,"@@ -1,6 +1,6 @@
 {
   ""name"": ""next-rspack"",
-  ""version"": ""15.6.0-canary.49"",
+  ""version"": ""15.6.0-canary.50"",
   ""repository"": {
     ""url"": ""vercel/next.js"",
     ""directory"": ""packages/next-rspack"""
vercel/next.js,f69066fb20b29e591b40ff20e41181391bda1477,nextjs-bot,2025-10-07T16:08:28Z,v15.6.0-canary.50,packages/next-swc/package.json,1,1,2,"@@ -1,6 +1,6 @@
 {
   ""name"": ""@next/swc"",
-  ""version"": ""15.6.0-canary.49"",
+  ""version"": ""15.6.0-canary.50"",
   ""private"": true,
   ""files"": [
     ""native/"""
vercel/next.js,f69066fb20b29e591b40ff20e41181391bda1477,nextjs-bot,2025-10-07T16:08:28Z,v15.6.0-canary.50,packages/next/package.json,7,7,14,"@@ -1,6 +1,6 @@
 {
   ""name"": ""next"",
-  ""version"": ""15.6.0-canary.49"",
+  ""version"": ""15.6.0-canary.50"",
   ""description"": ""The React Framework"",
   ""main"": ""./dist/server/next.js"",
   ""license"": ""MIT"",
@@ -100,7 +100,7 @@
     ]
   },
   ""dependencies"": {
-    ""@next/env"": ""15.6.0-canary.49"",
+    ""@next/env"": ""15.6.0-canary.50"",
     ""@swc/helpers"": ""0.5.15"",
     ""caniuse-lite"": ""^1.0.30001579"",
     ""postcss"": ""8.4.31"",
@@ -164,11 +164,11 @@
     ""@modelcontextprotocol/sdk"": ""1.18.1"",
     ""@mswjs/interceptors"": ""0.23.0"",
     ""@napi-rs/triples"": ""1.2.0"",
-    ""@next/font"": ""15.6.0-canary.49"",
-    ""@next/polyfill-module"": ""15.6.0-canary.49"",
-    ""@next/polyfill-nomodule"": ""15.6.0-canary.49"",
-    ""@next/react-refresh-utils"": ""15.6.0-canary.49"",
-    ""@next/swc"": ""15.6.0-canary.49"",
+    ""@next/font"": ""15.6.0-canary.50"",
+    ""@next/polyfill-module"": ""15.6.0-canary.50"",
+    ""@next/polyfill-nomodule"": ""15.6.0-canary.50"",
+    ""@next/react-refresh-utils"": ""15.6.0-canary.50"",
+    ""@next/swc"": ""15.6.0-canary.50"",
     ""@opentelemetry/api"": ""1.6.0"",
     ""@playwright/test"": ""1.51.1"",
     ""@rspack/core"": ""1.5.0"","
vercel/next.js,f69066fb20b29e591b40ff20e41181391bda1477,nextjs-bot,2025-10-07T16:08:28Z,v15.6.0-canary.50,packages/react-refresh-utils/package.json,1,1,2,"@@ -1,6 +1,6 @@
 {
   ""name"": ""@next/react-refresh-utils"",
-  ""version"": ""15.6.0-canary.49"",
+  ""version"": ""15.6.0-canary.50"",
   ""description"": ""An experimental package providing utilities for React Refresh."",
   ""repository"": {
     ""url"": ""vercel/next.js"","
vercel/next.js,f69066fb20b29e591b40ff20e41181391bda1477,nextjs-bot,2025-10-07T16:08:28Z,v15.6.0-canary.50,packages/third-parties/package.json,2,2,4,"@@ -1,6 +1,6 @@
 {
   ""name"": ""@next/third-parties"",
-  ""version"": ""15.6.0-canary.49"",
+  ""version"": ""15.6.0-canary.50"",
   ""repository"": {
     ""url"": ""vercel/next.js"",
     ""directory"": ""packages/third-parties""
@@ -26,7 +26,7 @@
     ""third-party-capital"": ""1.0.20""
   },
   ""devDependencies"": {
-    ""next"": ""15.6.0-canary.49"",
+    ""next"": ""15.6.0-canary.50"",
     ""outdent"": ""0.8.0"",
     ""prettier"": ""2.5.1"",
     ""typescript"": ""5.9.2"""
vercel/next.js,f69066fb20b29e591b40ff20e41181391bda1477,nextjs-bot,2025-10-07T16:08:28Z,v15.6.0-canary.50,pnpm-lock.yaml,8,8,16,"@@ -899,7 +899,7 @@ importers:
   packages/eslint-config-next:
     dependencies:
       '@next/eslint-plugin-next':
-        specifier: 15.6.0-canary.49
+        specifier: 15.6.0-canary.50
         version: link:../eslint-plugin-next
       '@rushstack/eslint-patch':
         specifier: ^1.10.3
@@ -972,7 +972,7 @@ importers:
   packages/next:
     dependencies:
       '@next/env':
-        specifier: 15.6.0-canary.49
+        specifier: 15.6.0-canary.50
         version: link:../next-env
       '@swc/helpers':
         specifier: 0.5.15
@@ -1097,19 +1097,19 @@ importers:
         specifier: 1.2.0
         version: 1.2.0
       '@next/font':
-        specifier: 15.6.0-canary.49
+        specifier: 15.6.0-canary.50
         version: link:../font
       '@next/polyfill-module':
-        specifier: 15.6.0-canary.49
+        specifier: 15.6.0-canary.50
         version: link:../next-polyfill-module
       '@next/polyfill-nomodule':
-        specifier: 15.6.0-canary.49
+        specifier: 15.6.0-canary.50
         version: link:../next-polyfill-nomodule
       '@next/react-refresh-utils':
-        specifier: 15.6.0-canary.49
+        specifier: 15.6.0-canary.50
         version: link:../react-refresh-utils
       '@next/swc':
-        specifier: 15.6.0-canary.49
+        specifier: 15.6.0-canary.50
         version: link:../next-swc
       '@opentelemetry/api':
         specifier: 1.6.0
@@ -1800,7 +1800,7 @@ importers:
         version: 1.0.20
     devDependencies:
       next:
-        specifier: 15.6.0-canary.49
+        specifier: 15.6.0-canary.50
         version: link:../next
       outdent:
         specifier: 0.8.0"
vercel/next.js,75b1ceff2fb29d78f7a8566124a877bc2b7386c2,Steven,2025-10-07T16:03:51Z,"fix(cache-tags): add `/index` to implicit tags and adjust `revalidatePath()` (#84586)

This fixes an issue where the tag was `/` but the build output was
`/index` (and vice-versa) meaning you couldn't use `revalidatePath()` in
some cases because the tag didn't match.

---------

Co-authored-by: JJ Kasper <jj@jjsweb.site>",packages/next/src/server/lib/implicit-tags.test.ts,83,0,83,"@@ -0,0 +1,83 @@
+import type { OpaqueFallbackRouteParams } from '../request/fallback-params'
+import { getImplicitTags } from './implicit-tags'
+
+describe('getImplicitTags()', () => {
+  it.each<{
+    page: string
+    url: { pathname: string; search: string }
+    fallbackRouteParams: null | OpaqueFallbackRouteParams
+    expectedTags: string[]
+  }>([
+    {
+      page: '/',
+      url: { pathname: '/', search: '' },
+      fallbackRouteParams: null,
+      expectedTags: ['_N_T_/layout', '_N_T_/', '_N_T_/index'],
+    },
+    {
+      page: '',
+      url: { pathname: '/', search: '' },
+      fallbackRouteParams: null,
+      expectedTags: ['_N_T_/layout', '_N_T_/', '_N_T_/index'],
+    },
+    {
+      page: '/',
+      url: { pathname: '', search: '' },
+      fallbackRouteParams: null,
+      expectedTags: ['_N_T_/layout'],
+    },
+    {
+      page: '/page',
+      url: { pathname: '', search: '' },
+      fallbackRouteParams: null,
+      expectedTags: ['_N_T_/layout', '_N_T_/page'],
+    },
+    {
+      page: '/page',
+      url: { pathname: '/', search: '' },
+      fallbackRouteParams: null,
+      expectedTags: ['_N_T_/layout', '_N_T_/page', '_N_T_/', '_N_T_/index'],
+    },
+    {
+      page: '/page',
+      url: { pathname: '/page', search: '' },
+      fallbackRouteParams: null,
+      expectedTags: ['_N_T_/layout', '_N_T_/page'],
+    },
+    {
+      page: '/index',
+      url: { pathname: '/', search: '' },
+      fallbackRouteParams: null,
+      expectedTags: [
+        '_N_T_/layout',
+        '_N_T_/index/layout',
+        '_N_T_/',
+        '_N_T_/index',
+      ],
+    },
+    {
+      page: '/hello',
+      url: { pathname: '/hello', search: '' },
+      fallbackRouteParams: null,
+      expectedTags: ['_N_T_/layout', '_N_T_/hello/layout', '_N_T_/hello'],
+    },
+    {
+      page: '/foo/bar/baz',
+      url: { pathname: '/foo/bar/baz', search: '' },
+      fallbackRouteParams: null,
+      expectedTags: [
+        '_N_T_/layout',
+        '_N_T_/foo/layout',
+        '_N_T_/foo/bar/layout',
+        '_N_T_/foo/bar/baz/layout',
+        '_N_T_/foo/bar/baz',
+      ],
+    },
+  ])(
+    'for page $page with url $url and $fallback',
+    async ({ page, url, fallbackRouteParams, expectedTags }) => {
+      const result = await getImplicitTags(page, url, fallbackRouteParams)
+      expect(result.tags).toEqual(expectedTags)
+    }
+  )
+})"
vercel/next.js,75b1ceff2fb29d78f7a8566124a877bc2b7386c2,Steven,2025-10-07T16:03:51Z,"fix(cache-tags): add `/index` to implicit tags and adjust `revalidatePath()` (#84586)

This fixes an issue where the tag was `/` but the build output was
`/index` (and vice-versa) meaning you couldn't use `revalidatePath()` in
some cases because the tag didn't match.

---------

Co-authored-by: JJ Kasper <jj@jjsweb.site>",packages/next/src/server/lib/implicit-tags.ts,14,5,19,"@@ -79,13 +79,13 @@ export async function getImplicitTags(
   },
   fallbackRouteParams: null | OpaqueFallbackRouteParams
 ): Promise<ImplicitTags> {
-  const tags: string[] = []
+  const tags = new Set<string>()
 
   // Add the derived tags from the page.
   const derivedTags = getDerivedTags(page)
   for (let tag of derivedTags) {
     tag = `${NEXT_CACHE_IMPLICIT_TAG_ID}${tag}`
-    tags.push(tag)
+    tags.add(tag)
   }
 
   // Add the tags from the pathname. If the route has unknown params, we don't
@@ -95,11 +95,20 @@ export async function getImplicitTags(
     (!fallbackRouteParams || fallbackRouteParams.size === 0)
   ) {
     const tag = `${NEXT_CACHE_IMPLICIT_TAG_ID}${url.pathname}`
-    tags.push(tag)
+    tags.add(tag)
   }
 
+  if (tags.has(`${NEXT_CACHE_IMPLICIT_TAG_ID}/`)) {
+    tags.add(`${NEXT_CACHE_IMPLICIT_TAG_ID}/index`)
+  }
+
+  if (tags.has(`${NEXT_CACHE_IMPLICIT_TAG_ID}/index`)) {
+    tags.add(`${NEXT_CACHE_IMPLICIT_TAG_ID}/`)
+  }
+
+  const tagsArray = Array.from(tags)
   return {
-    tags,
-    expirationsByCacheKind: createTagsExpirationsByCacheKind(tags),
+    tags: tagsArray,
+    expirationsByCacheKind: createTagsExpirationsByCacheKind(tagsArray),
   }
 }"
vercel/next.js,75b1ceff2fb29d78f7a8566124a877bc2b7386c2,Steven,2025-10-07T16:03:51Z,"fix(cache-tags): add `/index` to implicit tags and adjust `revalidatePath()` (#84586)

This fixes an issue where the tag was `/` but the build output was
`/index` (and vice-versa) meaning you couldn't use `revalidatePath()` in
some cases because the tag didn't match.

---------

Co-authored-by: JJ Kasper <jj@jjsweb.site>",packages/next/src/server/web/spec-extension/revalidate.ts,18,4,22,"@@ -37,7 +37,7 @@ export function unstable_expirePath(
     return
   }
 
-  let normalizedPath = `${NEXT_CACHE_IMPLICIT_TAG_ID}${originalPath}`
+  let normalizedPath = `${NEXT_CACHE_IMPLICIT_TAG_ID}${originalPath || '/'}`
 
   if (type) {
     normalizedPath += `${normalizedPath.endsWith('/') ? '' : '/'}${type}`
@@ -46,7 +46,13 @@ export function unstable_expirePath(
       `Warning: a dynamic page path ""${originalPath}"" was passed to ""expirePath"", but the ""type"" parameter is missing. This has no effect by default, see more info here https://nextjs.org/docs/app/api-reference/functions/unstable_expirePath`
     )
   }
-  return revalidate([normalizedPath], `unstable_expirePath ${originalPath}`)
+  const tags = [normalizedPath]
+  if (normalizedPath === `${NEXT_CACHE_IMPLICIT_TAG_ID}/`) {
+    tags.push(`${NEXT_CACHE_IMPLICIT_TAG_ID}/index`)
+  } else if (normalizedPath === `${NEXT_CACHE_IMPLICIT_TAG_ID}/index`) {
+    tags.push(`${NEXT_CACHE_IMPLICIT_TAG_ID}/`)
+  }
+  return revalidate(tags, `unstable_expirePath ${originalPath}`)
 }
 
 /**
@@ -71,7 +77,7 @@ export function revalidatePath(originalPath: string, type?: 'layout' | 'page') {
     return
   }
 
-  let normalizedPath = `${NEXT_CACHE_IMPLICIT_TAG_ID}${originalPath}`
+  let normalizedPath = `${NEXT_CACHE_IMPLICIT_TAG_ID}${originalPath || '/'}`
 
   if (type) {
     normalizedPath += `${normalizedPath.endsWith('/') ? '' : '/'}${type}`
@@ -80,7 +86,15 @@ export function revalidatePath(originalPath: string, type?: 'layout' | 'page') {
       `Warning: a dynamic page path ""${originalPath}"" was passed to ""revalidatePath"", but the ""type"" parameter is missing. This has no effect by default, see more info here https://nextjs.org/docs/app/api-reference/functions/revalidatePath`
     )
   }
-  return revalidate([normalizedPath], `revalidatePath ${originalPath}`)
+
+  const tags = [normalizedPath]
+  if (normalizedPath === `${NEXT_CACHE_IMPLICIT_TAG_ID}/`) {
+    tags.push(`${NEXT_CACHE_IMPLICIT_TAG_ID}/index`)
+  } else if (normalizedPath === `${NEXT_CACHE_IMPLICIT_TAG_ID}/index`) {
+    tags.push(`${NEXT_CACHE_IMPLICIT_TAG_ID}/`)
+  }
+
+  return revalidate(tags, `revalidatePath ${originalPath}`)
 }
 
 function revalidate(tags: string[], expression: string) {"
vercel/next.js,75b1ceff2fb29d78f7a8566124a877bc2b7386c2,Steven,2025-10-07T16:03:51Z,"fix(cache-tags): add `/index` to implicit tags and adjust `revalidatePath()` (#84586)

This fixes an issue where the tag was `/` but the build output was
`/index` (and vice-versa) meaning you couldn't use `revalidatePath()` in
some cases because the tag didn't match.

---------

Co-authored-by: JJ Kasper <jj@jjsweb.site>",test/e2e/app-dir/use-cache-custom-handler/use-cache-custom-handler.test.ts,2,2,4,"@@ -28,7 +28,7 @@ describe('use-cache-custom-handler', () => {
     expect(cliOutput).toContain('ModernCustomCacheHandler::refreshTags')
 
     expect(next.cliOutput.slice(outputIndex)).toMatch(
-      /ModernCustomCacheHandler::get \[""(development|[A-Za-z0-9_-]{21})"",""([0-9a-f]{2})+"",\[\]\] \[ '_N_T_\/layout', '_N_T_\/page', '_N_T_\/' \]/
+      /ModernCustomCacheHandler::get \[""(development|[A-Za-z0-9_-]{21})"",""([0-9a-f]{2})+"",\[\]\] \[ '_N_T_\/layout', '_N_T_\/page', '_N_T_\/', '_N_T_\/index' \]/
     )
 
     expect(next.cliOutput.slice(outputIndex)).toMatch(
@@ -52,7 +52,7 @@ describe('use-cache-custom-handler', () => {
     // to compare the cache entries timestamp with the expiration of the
     // implicit tags.
     expect(next.cliOutput.slice(outputIndex)).toContain(
-      `ModernCustomCacheHandler::getExpiration [""_N_T_/layout"",""_N_T_/page"",""_N_T_/""]`
+      `ModernCustomCacheHandler::getExpiration [""_N_T_/layout"",""_N_T_/page"",""_N_T_/"",""_N_T_/index""]`
     )
 
     // Because we use a low `revalidate` value for the ""use cache"" function, new"
vercel/next.js,316c06295ca33cd8c340a64722cf9019b980efbf,Hendrik Liebau,2025-10-07T14:59:00Z,"[dev] Define request ID for RSC requests on the client (#84605)

Previously, we defined a request ID for RSC requests on the server. The
request ID is used to tag debug information sent via WebSocket to the
client, which then routes those chunks to the debug channel associated
with this ID.

However, this meant that the client had to await the server response to
retrieve the request ID from the response headers, before we could pass
the response (and the debug channel) to React.

For #84580, we want to pass the response promise directly to React, to
accurately show timing information about the request in the React
DevTools. To achieve this, we now define the request ID on the client,
and send it to the server via a request header. This means that the
client can create the debug channel immediately, without waiting for the
server response.

closes NAR-426",packages/next/errors.json,2,1,3,"@@ -851,5 +851,6 @@
   ""850"": ""metadataBase is not a valid URL: %s"",
   ""851"": ""Pass either `webpack` or `turbopack`, not both."",
   ""852"": ""Only custom servers can pass `webpack`, `turbo`, or `turbopack`."",
-  ""853"": ""Turbopack build failed""
+  ""853"": ""Turbopack build failed"",
+  ""854"": ""Expected a %s request header.""
 }"
vercel/next.js,316c06295ca33cd8c340a64722cf9019b980efbf,Hendrik Liebau,2025-10-07T14:59:00Z,"[dev] Define request ID for RSC requests on the client (#84605)

Previously, we defined a request ID for RSC requests on the server. The
request ID is used to tag debug information sent via WebSocket to the
client, which then routes those chunks to the debug channel associated
with this ID.

However, this meant that the client had to await the server response to
retrieve the request ID from the response headers, before we could pass
the response (and the debug channel) to React.

For #84580, we want to pass the response promise directly to React, to
accurately show timing information about the request in the React
DevTools. To achieve this, we now define the request ID on the client,
and send it to the server via a request header. This means that the
client can create the debug channel immediately, without waiting for the
server response.

closes NAR-426",packages/next/src/client/components/router-reducer/fetch-server-response.ts,16,5,21,"@@ -21,6 +21,7 @@ import {
   NEXT_DID_POSTPONE_HEADER,
   NEXT_ROUTER_STALE_TIME_HEADER,
   NEXT_HTML_REQUEST_ID_HEADER,
+  NEXT_REQUEST_ID_HEADER,
 } from '../app-router-headers'
 import { callServer } from '../../app-call-server'
 import { findSourceMapURL } from '../../app-find-source-map-url'
@@ -77,6 +78,7 @@ export type RequestHeaders = {
   // A header that is only added in test mode to assert on fetch priority
   'Next-Test-Fetch-Priority'?: RequestInit['priority']
   [NEXT_HTML_REQUEST_ID_HEADER]?: string // dev-only
+  [NEXT_REQUEST_ID_HEADER]?: string // dev-only
 }
 
 function doMpaNavigation(url: string): FetchServerResponseResult {
@@ -230,7 +232,7 @@ export async function fetchServerResponse(
       : res.body
     const response = await (createFromNextReadableStream(
       flightStream,
-      res.headers
+      headers
     ) as Promise<NavigationFlightResponse>)
 
     if (getAppBuildId() !== response.b) {
@@ -299,8 +301,17 @@ export async function createFetch(
     headers['x-deployment-id'] = process.env.NEXT_DEPLOYMENT_ID
   }
 
-  if (process.env.NODE_ENV !== 'production' && self.__next_r) {
-    headers[NEXT_HTML_REQUEST_ID_HEADER] = self.__next_r
+  if (process.env.NODE_ENV !== 'production') {
+    if (self.__next_r) {
+      headers[NEXT_HTML_REQUEST_ID_HEADER] = self.__next_r
+    }
+
+    // Create a new request ID for the server action request. The server uses
+    // this to tag debug information sent via WebSocket to the client, which
+    // then routes those chunks to the debug channel associated with this ID.
+    headers[NEXT_REQUEST_ID_HEADER] = crypto
+      .getRandomValues(new Uint32Array(1))[0]
+      .toString(16)
   }
 
   const fetchOptions: RequestInit = {
@@ -404,12 +415,12 @@ export async function createFetch(
 
 export function createFromNextReadableStream(
   flightStream: ReadableStream<Uint8Array>,
-  responseHeaders: Headers
+  requestHeaders: RequestHeaders
 ): Promise<unknown> {
   return createFromReadableStream(flightStream, {
     callServer,
     findSourceMapURL,
-    debugChannel: createDebugChannel && createDebugChannel(responseHeaders),
+    debugChannel: createDebugChannel && createDebugChannel(requestHeaders),
   })
 }
 "
vercel/next.js,316c06295ca33cd8c340a64722cf9019b980efbf,Hendrik Liebau,2025-10-07T14:59:00Z,"[dev] Define request ID for RSC requests on the client (#84605)

Previously, we defined a request ID for RSC requests on the server. The
request ID is used to tag debug information sent via WebSocket to the
client, which then routes those chunks to the debug channel associated
with this ID.

However, this meant that the client had to await the server response to
retrieve the request ID from the response headers, before we could pass
the response (and the debug channel) to React.

For #84580, we want to pass the response promise directly to React, to
accurately show timing information about the request in the React
DevTools. To achieve this, we now define the request ID on the client,
and send it to the server via a request header. This means that the
client can create the debug channel immediately, without waiting for the
server response.

closes NAR-426",packages/next/src/client/components/router-reducer/reducers/server-action-reducer.ts,13,3,16,"@@ -12,6 +12,7 @@ import {
   NEXT_ROUTER_STATE_TREE_HEADER,
   NEXT_URL,
   RSC_CONTENT_TYPE_HEADER,
+  NEXT_REQUEST_ID_HEADER,
 } from '../../app-router-headers'
 import { UnrecognizedActionError } from '../../unrecognized-action-error'
 
@@ -119,8 +120,17 @@ async function fetchServerAction(
     headers[NEXT_URL] = nextUrl
   }
 
-  if (process.env.NODE_ENV !== 'production' && self.__next_r) {
-    headers[NEXT_HTML_REQUEST_ID_HEADER] = self.__next_r
+  if (process.env.NODE_ENV !== 'production') {
+    if (self.__next_r) {
+      headers[NEXT_HTML_REQUEST_ID_HEADER] = self.__next_r
+    }
+
+    // Create a new request ID for the server action request. The server uses
+    // this to tag debug information sent via WebSocket to the client, which
+    // then routes those chunks to the debug channel associated with this ID.
+    headers[NEXT_REQUEST_ID_HEADER] = crypto
+      .getRandomValues(new Uint32Array(1))[0]
+      .toString(16)
   }
 
   const res = await fetch(state.canonicalUrl, { method: 'POST', headers, body })
@@ -198,7 +208,7 @@ async function fetchServerAction(
         callServer,
         findSourceMapURL,
         temporaryReferences,
-        debugChannel: createDebugChannel && createDebugChannel(res.headers),
+        debugChannel: createDebugChannel && createDebugChannel(headers),
       }
     )
 "
